itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
1,CSA,70,20,14,5.0,4.378795623779297,824,171.53999999999996,652.46,65,2.6390769230769227
1,NDF,70,20,14,5.0,3.396749496459961,859.0,224.10349999999997,634.8965000000001,68,3.2956397058823526
1,EDF,70,20,14,5.0,3.3180713653564453,878.0,221.74689999999998,656.2531,69,3.2137231884057966
1,Baseline_failed,70,20,14,5.0,,,,FAILED,,
2,CSA,70,20,14,5.0,4.082441329956055,904,155.98999999999998,748.01,66,2.3634848484848483
2,NDF,70,20,14,5.0,3.431081771850586,846.0,231.4328,614.5672,61,3.7939803278688524
2,EDF,70,20,14,5.0,3.3228397369384766,880.0,207.2966,672.7034,64,3.239009375
2,Baseline_failed,70,20,14,5.0,,,,FAILED,,
3,CSA,70,20,14,5.0,3.966808319091797,881,159.98999999999998,721.01,65,2.461384615384615
3,NDF,70,20,14,5.0,3.3588409423828125,896.0,209.4969,686.5031,65,3.2230292307692308
3,EDF,70,20,14,5.0,3.3202171325683594,900.0,238.97060000000005,661.0293999999999,66,3.6207666666666674
3,Baseline,70,20,14,5.0,12290.0,846.0,71.865265,774.134735,62,1.1591171774193547
4,CSA,70,20,14,5.0,3.919363021850586,834,163.23000000000002,670.77,65,2.5112307692307696
4,NDF,70,20,14,5.0,3.4148693084716797,737.0,207.9331,529.0669,58,3.585053448275862
4,EDF,70,20,14,5.0,3.3164024353027344,829.0,220.40389999999996,608.5961,64,3.4438109374999994
4,Baseline_failed,70,20,14,5.0,,,,FAILED,,
5,CSA,70,20,14,5.0,3.894329071044922,863,161.43,701.5699999999999,68,2.373970588235294
5,NDF,70,20,14,5.0,3.4487247467041016,718.0,204.56360000000006,513.4363999999999,56,3.6529214285714295
5,EDF,70,20,14,5.0,3.2944679260253906,820.0,224.64709999999997,595.3529000000001,65,3.45610923076923
5,Baseline,70,20,14,5.0,18190.0,896.0,86.719095,809.280905,70,1.2388442142857141
