itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
1,CSA,100,20,20,5.0,5.868196487426758,1271,249.04000000000002,1021.96,99,2.5155555555555558
1,NDF,100,20,20,5.0,6.699323654174805,1239.0,336.7501000000002,902.2498999999998,96,3.507813541666669
1,EDF,100,20,20,5.0,6.59942626953125,1217.0,319.1137,897.8863,95,3.3590915789473685
1,Baseline,100,20,20,5.0,57510.0,1289.0,106.914055,1182.085945,100,1.06914055
2,CSA,100,20,20,5.0,5.938053131103516,1233,218.57999999999998,1014.4200000000001,96,2.276875
2,NDF,100,20,20,5.0,6.768465042114258,1196.0,336.11250000000007,859.8874999999999,91,3.693543956043957
2,EDF,100,20,20,5.0,6.577253341674805,1257.0,314.8739000000001,942.1261,97,3.2461226804123724
2,Baseline,100,20,20,5.0,31570.0,1302.0,109.33066249999999,1192.6693375,100,1.0933066249999999
3,CSA,100,20,20,5.0,5.450963973999023,1279,202.5,1076.5,97,2.0876288659793816
3,NDF,100,20,20,5.0,6.583929061889648,1272.0,324.97919999999993,947.0208,96,3.3851999999999993
3,EDF,100,20,20,5.0,6.463289260864258,1254.0,284.5283999999999,969.4716000000001,95,2.9950357894736834
3,Baseline_failed,100,20,20,5.0,,,,FAILED,,
4,CSA,100,20,20,5.0,5.381107330322266,1208,245.07,962.9300000000001,93,2.6351612903225807
4,NDF,100,20,20,5.0,6.796836853027344,1238.0,323.6590000000001,914.3409999999999,95,3.406936842105264
4,EDF,100,20,20,5.0,6.694793701171875,1203.0,300.3631,902.6369,92,3.2648163043478258
4,Baseline_failed,100,20,20,5.0,,,,FAILED,,
5,CSA,100,20,20,5.0,5.336999893188477,911,221.22000000000003,689.78,70,3.1602857142857146
5,NDF,100,20,20,5.0,6.746530532836914,1149.0,333.8786,815.1214,89,3.751444943820225
5,EDF,100,20,20,5.0,6.513118743896484,1225.0,340.0336000000001,884.9663999999999,96,3.5420166666666675
5,Baseline,100,20,20,5.0,34250.0,1285.0,110.0908775,1174.9091225,100,1.100908775
6,CSA,100,20,20,5.0,5.335092544555664,1104,246.02,857.98,94,2.6172340425531915
6,NDF,100,20,20,5.0,6.603479385375977,1053.0,305.36490000000003,747.6351,88,3.4700556818181822
6,EDF,100,20,20,5.0,6.494045257568359,1150.0,341.5679,808.4321,98,3.485386734693878
6,Baseline,100,20,20,5.0,53820.0,1171.0,106.21021999999999,1064.78978,100,1.0621022
