itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
1,CSA,50,20,10,5.0,3.505229949951172,605,120.79,484.21,48,2.5164583333333335
1,NDF,50,20,10,5.0,1.8625259399414062,598.0,151.2272,446.77279999999996,47,3.2176
1,EDF,50,20,10,5.0,1.8200874328613281,533.0,163.27020000000002,369.72979999999995,43,3.7969813953488374
1,Baseline,50,20,10,5.0,880.0,630.0,66.3646,563.6354,50,1.327292
2,CSA,50,20,10,5.0,3.1867027282714844,628,117.94000000000001,510.06,45,2.620888888888889
2,NDF,50,20,10,5.0,1.8870830535888672,597.0,152.5976,444.4024,42,3.6332761904761903
2,EDF,50,20,10,5.0,1.8224716186523438,628.0,157.84050000000002,470.1595,45,3.507566666666667
2,Baseline,50,20,10,5.0,9830.0,695.0,72.37241750000001,622.6275825,50,1.4474483500000002
3,CSA,50,20,10,5.0,3.4787654876708984,589,116.09,472.90999999999997,46,2.523695652173913
3,NDF,50,20,10,5.0,1.8105506896972656,591.0,149.61149999999998,441.3885,47,3.1832234042553185
3,EDF,50,20,10,5.0,1.7895698547363281,603.0,167.2265,435.7735,47,3.5580106382978722
3,Baseline,50,20,10,5.0,3070.0,646.0,63.40818499999999,582.591815,50,1.2681636999999997
4,CSA,50,20,10,5.0,3.670215606689453,642,118.78000000000002,523.22,49,2.4240816326530616
4,NDF,50,20,10,5.0,1.936197280883789,576.0,145.21519999999998,430.7848,44,3.3003454545454542
4,EDF,50,20,10,5.0,1.8610954284667969,615.0,170.4457,444.5543,47,3.6265042553191487
4,Baseline_failed,50,20,10,5.0,,,,FAILED,,
5,CSA,50,20,10,5.0,3.6847591400146484,514,122.72999999999998,391.27000000000004,41,2.993414634146341
5,NDF,50,20,10,5.0,1.8618106842041016,509.0,133.1324,375.86760000000004,39,3.4136512820512817
5,EDF,50,20,10,5.0,1.7943382263183594,538.0,195.9137,342.0863,43,4.556132558139535
5,Baseline,50,20,10,5.0,4630.0,626.0,68.180055,557.819945,50,1.3636011
6,CSA,50,20,10,5.0,3.712177276611328,527,110.51,416.49,46,2.402391304347826
6,NDF,50,20,10,5.0,1.8613338470458984,497.0,143.6363,353.3637,42,3.419911904761905
6,EDF,50,20,10,5.0,1.7702579498291016,556.0,151.83270000000002,404.16729999999995,47,3.2304829787234044
6,Baseline_failed,50,20,10,5.0,,,,FAILED,,
7,CSA,50,20,10,5.0,3.1278133392333984,646,102.46000000000001,543.54,46,2.2273913043478264
7,NDF,50,20,10,5.0,1.8014907836914062,620.0,152.26530000000002,467.7347,44,3.4605750000000004
7,EDF,50,20,10,5.0,1.8351078033447266,668.0,171.95720000000003,496.04279999999994,49,3.5093306122448986
7,Baseline_failed,50,20,10,5.0,,,,FAILED,,
8,CSA,50,20,10,5.0,3.1349658966064453,616,109.50999999999999,506.49,48,2.281458333333333
8,NDF,50,20,10,5.0,1.8062591552734375,584.0,156.10850000000002,427.89149999999995,45,3.469077777777778
8,EDF,50,20,10,5.0,1.7812252044677734,638.0,163.8267,474.17330000000004,50,3.276534
8,Baseline,50,20,10,5.0,4350.0,638.0,66.2914575,571.7085425,50,1.3258291500000001
9,CSA,50,20,10,5.0,3.202676773071289,581,112.38000000000001,468.62,49,2.2934693877551022
9,NDF,50,20,10,5.0,1.8422603607177734,515.0,152.05769999999998,362.94230000000005,42,3.620421428571428
9,EDF,50,20,10,5.0,1.7867088317871094,561.0,148.91970000000003,412.08029999999997,47,3.16850425531915
9,Baseline,50,20,10,5.0,3920.0,588.0,72.0094125,515.9905875,50,1.4401882499999998
10,CSA,50,20,10,5.0,3.142118453979492,573,112.07999999999998,460.92,44,2.547272727272727
10,NDF,50,20,10,5.0,1.7948150634765625,570.0,144.13250000000002,425.86749999999995,44,3.275738636363637
10,EDF,50,20,10,5.0,1.895904541015625,609.0,167.2392,441.7608,48,3.48415
10,Baseline_failed,50,20,10,5.0,,,,FAILED,,
11,CSA,50,20,10,5.0,3.0193328857421875,570,115.34,454.65999999999997,45,2.563111111111111
11,NDF,50,20,10,5.0,1.8391609191894531,565.0,138.52800000000002,426.472,43,3.2215813953488377
11,EDF,50,20,10,5.0,1.7409324645996094,600.0,161.7024,438.2976,47,3.440476595744681
11,Baseline,50,20,10,5.0,1530.0,638.0,72.36705,565.6329499999999,50,1.4473410000000002
12,CSA,50,20,10,5.0,3.0622482299804688,621,103.07,517.9300000000001,48,2.1472916666666664
12,NDF,50,20,10,5.0,1.8343925476074219,540.0,157.6598,382.3402,42,3.7538047619047616
12,EDF,50,20,10,5.0,1.7888545989990234,620.0,182.41400000000002,437.586,48,3.800291666666667
12,Baseline,50,20,10,5.0,3890.0,648.0,77.38829750000001,570.6117025,50,1.54776595
13,CSA,50,20,10,5.0,2.9821395874023438,619,103.15999999999998,515.84,49,2.105306122448979
13,NDF,50,20,10,5.0,1.8062591552734375,550.0,154.3954,395.6046,44,3.5089863636363634
13,EDF,50,20,10,5.0,1.7931461334228516,562.0,166.12689999999995,395.8731,45,3.6917088888888876
13,Baseline,50,20,10,5.0,6050.0,634.0,67.8994825,566.1005175,50,1.3579896500000002
14,CSA,50,20,10,5.0,3.0150413513183594,569,126.88000000000001,442.12,46,2.7582608695652175
14,NDF,50,20,10,5.0,1.8260478973388672,543.0,188.6998,354.3002,43,4.388367441860465
14,EDF,50,20,10,5.0,1.8050670623779297,546.0,184.1844,361.8156,45,4.0929866666666666
14,Baseline,50,20,10,5.0,6380.0,628.0,72.8341,555.1659,50,1.456682
15,CSA,50,20,10,5.0,2.9942989349365234,552,115.82000000000002,436.17999999999995,42,2.7576190476190483
15,NDF,50,20,10,5.0,1.8622875213623047,552.0,146.0262,405.9738,41,3.5616146341463413
15,EDF,50,20,10,5.0,1.811981201171875,595.0,164.1689,430.8311,44,3.731111363636364
15,Baseline,50,20,10,5.0,6680.0,663.0,76.1895075,586.8104925,50,1.5237901500000002
