itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
1,CSA,10,20,2,5.0,2.880096435546875,117,15.120000000000001,101.88,8,1.8900000000000001
1,NDF,10,20,2,5.0,0.2529621124267578,117.0,11.817,105.18299999999999,8,1.477125
1,EDF,10,20,2,5.0,0.2391338348388672,98.0,13.875,84.125,7,1.9821428571428572
1,Baseline,10,20,2,5.0,50.0,110.0,16.55655,93.44345,8,2.06956875
2,CSA,10,20,2,5.0,1.7528533935546875,129,25.08,103.92,8,3.135
2,NDF,10,20,2,5.0,0.14138221740722656,98.0,15.393,82.607,6,2.5655
2,EDF,10,20,2,5.0,0.11944770812988281,129.0,26.2986,102.7014,8,3.287325
2,Baseline,10,20,2,5.0,40.0,165.0,19.744699999999998,145.2553,10,1.9744699999999997
3,CSA,10,20,2,5.0,1.6560554504394531,116,25.21,90.78999999999999,9,2.801111111111111
3,NDF,10,20,2,5.0,0.14066696166992188,115.0,32.0852,82.9148,9,3.5650222222222223
3,EDF,10,20,2,5.0,0.11944770812988281,115.0,32.8094,82.1906,9,3.6454888888888886
3,Baseline,10,20,2,5.0,60.0,130.0,23.402485,106.597515,10,2.3402485
4,CSA,10,20,2,5.0,1.6908645629882812,108,27.61,80.39,8,3.45125
4,NDF,10,20,2,5.0,0.1308917999267578,57.0,14.823,42.177,5,2.9646
4,EDF,10,20,2,5.0,0.13327598571777344,108.0,29.4453,78.5547,8,3.6806625
4,Baseline,10,20,2,5.0,80.0,121.0,25.560480000000002,95.43952,8,3.1950600000000002
5,CSA,10,20,2,5.0,1.5897750854492188,99,23.78,75.22,7,3.3971428571428572
5,NDF,10,20,2,5.0,0.13899803161621094,82.0,24.673499999999997,57.3265,6,4.1122499999999995
5,EDF,10,20,2,5.0,0.11610984802246094,109.0,41.5944,67.40559999999999,8,5.1993
5,Baseline_failed,10,20,2,5.0,,,,FAILED,,
6,CSA,10,20,2,5.0,1.6596317291259766,88,31.259999999999998,56.74,7,4.465714285714285
6,NDF,10,20,2,5.0,0.14543533325195312,87.0,27.4406,59.5594,7,3.9200857142857144
6,EDF,10,20,2,5.0,0.12826919555664062,88.0,36.5101,51.4899,7,5.2157285714285715
6,Baseline,10,20,2,5.0,320.0,129.0,29.960962499999997,99.0390375,10,2.99609625
7,CSA,10,20,2,5.0,1.8458366394042969,99,26.89,72.11,6,4.4816666666666665
7,NDF,10,20,2,5.0,0.1780986785888672,77.0,23.6751,53.3249,5,4.7350200000000005
7,EDF,10,20,2,5.0,0.118255615234375,92.0,29.121899999999997,62.8781,6,4.853649999999999
7,Baseline,10,20,2,5.0,20.0,115.0,16.991474999999998,98.008525,7,2.427353571428571
8,CSA,10,20,2,5.0,1.7728805541992188,96,25.11,70.89,9,2.79
8,NDF,10,20,2,5.0,0.141143798828125,79.0,27.1617,51.838300000000004,7,3.880242857142857
8,EDF,10,20,2,5.0,0.1220703125,96.0,35.152,60.848,9,3.905777777777778
8,Baseline,10,20,2,5.0,100.0,110.0,20.7482175,89.2517825,10,2.07482175
9,CSA,10,20,2,5.0,1.6362667083740234,123,20.060000000000002,102.94,9,2.228888888888889
9,NDF,10,20,2,5.0,0.1480579376220703,102.0,26.116600000000002,75.8834,7,3.7309428571428573
9,EDF,10,20,2,5.0,0.12350082397460938,123.0,29.796099999999996,93.2039,9,3.3106777777777774
9,Baseline,10,20,2,5.0,490.0,128.0,27.46501,100.53499,10,2.746501
10,CSA,10,20,2,5.0,1.59454345703125,85,24.23,60.769999999999996,6,4.038333333333333
10,NDF,10,20,2,5.0,0.13899803161621094,63.0,14.841,48.159,5,2.9682
10,EDF,10,20,2,5.0,0.1251697540283203,100.0,43.053,56.947,8,5.381625
10,Baseline,10,20,2,5.0,20.0,101.0,17.04045,83.95955000000001,8,2.13005625
11,CSA,10,20,2,5.0,1.6131401062011719,115,18.88,96.12,8,2.36
11,NDF,10,20,2,5.0,0.13947486877441406,97.0,24.848,72.152,7,3.5497142857142854
11,EDF,10,20,2,5.0,0.11873245239257812,127.0,21.386599999999998,105.6134,9,2.3762888888888885
11,Baseline,10,20,2,5.0,70.0,138.0,23.048322499999998,114.9516775,9,2.560924722222222
12,CSA,10,20,2,5.0,1.5769004821777344,112,20.22,91.78,8,2.5275
12,NDF,10,20,2,5.0,0.13685226440429688,101.0,24.342,76.658,7,3.4774285714285713
12,EDF,10,20,2,5.0,0.11706352233886719,130.0,36.7989,93.2011,9,4.088766666666667
12,Baseline,10,20,2,5.0,250.0,137.0,26.311677500000002,110.6883225,10,2.6311677500000004
13,CSA,10,20,2,5.0,1.5637874603271484,85,21.18,63.82,8,2.6475
13,NDF,10,20,2,5.0,0.1361370086669922,57.0,12.477,44.522999999999996,5,2.4954
13,EDF,10,20,2,5.0,0.1163482666015625,68.0,19.4026,48.5974,7,2.7718
13,Baseline,10,20,2,5.0,40.0,89.0,16.454055,72.545945,7,2.3505792857142858
14,CSA,10,20,2,5.0,1.6238689422607422,86,28.51,57.489999999999995,7,4.072857142857143
14,NDF,10,20,2,5.0,0.1380443572998047,65.0,21.6436,43.3564,5,4.32872
14,EDF,10,20,2,5.0,0.12063980102539062,66.0,28.8267,37.1733,6,4.80445
14,Baseline,10,20,2,5.0,60.0,110.0,25.1552325,84.8447675,8,3.1444040625
15,CSA,10,20,2,5.0,1.6086101531982422,133,26.52,106.48,9,2.9466666666666668
15,NDF,10,20,2,5.0,0.13875961303710938,115.0,23.3247,91.6753,8,2.9155875
15,EDF,10,20,2,5.0,0.2281665802001953,116.0,29.0642,86.9358,8,3.633025
15,Baseline,10,20,2,5.0,560.0,153.0,23.6211775,129.3788225,10,2.3621177500000003
