itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
1,CSA,30,20,6,5.0,2.8040409088134766,373,59.74000000000001,313.26,29,2.0600000000000005
1,NDF,30,20,6,5.0,0.7686614990234375,357.0,81.8793,275.1207,28,2.9242607142857144
1,EDF,30,20,6,5.0,0.7431507110595703,373.0,89.18059999999998,283.81940000000003,29,3.0751931034482753
1,Baseline,30,20,6,5.0,630.0,385.0,45.24546,339.75454,30,1.5081820000000001
2,CSA,30,20,6,5.0,2.5081634521484375,359,67.63000000000001,291.37,26,2.6011538461538466
2,NDF,30,20,6,5.0,0.7512569427490234,342.0,95.0531,246.9469,24,3.960545833333333
2,EDF,30,20,6,5.0,0.7119178771972656,356.0,106.8729,249.12709999999998,25,4.274916
2,Baseline,30,20,6,5.0,1780.0,417.0,53.991175000000005,363.008825,30,1.7997058333333336
3,CSA,30,20,6,5.0,2.3882389068603516,384,90.19999999999999,293.8,30,3.0066666666666664
3,NDF,30,20,6,5.0,0.7658004760742188,343.0,96.60110000000002,246.39889999999997,27,3.577818518518519
3,EDF,30,20,6,5.0,0.7271766662597656,351.0,114.70260000000002,236.29739999999998,28,4.096521428571429
3,Baseline,30,20,6,5.0,940.0,384.0,48.6976725,335.3023275,30,1.62325575
4,CSA,30,20,6,5.0,2.6006698608398438,372,71.75999999999999,300.24,29,2.4744827586206894
4,NDF,30,20,6,5.0,0.7395744323730469,321.0,93.9621,227.03789999999998,25,3.758484
4,EDF,30,20,6,5.0,0.7007122039794922,378.0,97.46140000000001,280.5386,29,3.360737931034483
4,Baseline,30,20,6,5.0,660.0,388.0,48.583895,339.416105,30,1.6194631666666666
5,CSA,30,20,6,5.0,2.3441314697265625,377,65.50999999999999,311.49,29,2.258965517241379
5,NDF,30,20,6,5.0,0.7419586181640625,296.0,68.794,227.20600000000002,23,2.9910434782608695
5,EDF,30,20,6,5.0,0.7245540618896484,377.0,86.2805,290.7195,29,2.975189655172414
5,Baseline,30,20,6,5.0,1550.0,384.0,48.4687125,335.5312875,30,1.6156237500000001
6,CSA,30,20,6,5.0,2.501249313354492,305,63.56,241.44,27,2.354074074074074
6,NDF,30,20,6,5.0,0.7088184356689453,299.0,83.48140000000001,215.5186,25,3.3392560000000002
6,EDF,30,20,6,5.0,0.8482933044433594,317.0,98.69399999999997,218.30600000000004,27,3.655333333333332
6,Baseline,30,20,6,5.0,920.0,359.0,50.00943,308.99057,30,1.666981
7,CSA,30,20,6,5.0,2.530813217163086,406,76.33,329.67,27,2.827037037037037
7,NDF,30,20,6,5.0,0.7395744323730469,342.0,100.90590000000002,241.09409999999997,23,4.387213043478262
7,EDF,30,20,6,5.0,0.7314682006835938,415.0,109.25269999999999,305.7473,28,3.9018821428571426
7,Baseline_failed,30,20,6,5.0,,,,FAILED,,
8,CSA,30,20,6,5.0,2.406597137451172,353,72.65,280.35,27,2.690740740740741
8,NDF,30,20,6,5.0,0.7474422454833984,324.0,66.9638,257.0362,25,2.6785520000000003
8,EDF,30,20,6,5.0,0.7045269012451172,353.0,91.3445,261.6555,27,3.3831296296296296
8,Baseline,30,20,6,5.0,620.0,375.0,46.6680525,328.3319475,30,1.5556017500000001
9,CSA,30,20,6,5.0,2.270221710205078,373,71.69,301.31,30,2.3896666666666664
9,NDF,30,20,6,5.0,1.0399818420410156,293.0,84.7681,208.2319,24,3.532004166666667
9,EDF,30,20,6,5.0,0.7703304290771484,337.0,99.7225,237.2775,27,3.6934259259259257
9,Baseline,30,20,6,5.0,1970.0,373.0,48.521005,324.478995,30,1.6173668333333333
10,CSA,30,20,6,5.0,2.4030208587646484,333,64.09,268.90999999999997,26,2.4650000000000003
10,NDF,30,20,6,5.0,0.7534027099609375,270.0,72.086,197.914,21,3.4326666666666665
10,EDF,30,20,6,5.0,0.7054805755615234,348.0,86.4282,261.5718,27,3.201044444444445
10,Baseline,30,20,6,5.0,940.0,384.0,58.665904999999995,325.334095,30,1.9555301666666665
11,CSA,30,20,6,5.0,2.260923385620117,361,63.02,297.98,28,2.250714285714286
11,NDF,30,20,6,5.0,0.7483959197998047,349.0,92.4913,256.5087,27,3.4256037037037035
11,EDF,30,20,6,5.0,0.6911754608154297,373.0,75.83439999999999,297.16560000000004,29,2.614979310344827
11,Baseline,30,20,6,5.0,1780.0,380.0,50.957939999999994,329.04206,30,1.6985979999999998
12,CSA,30,20,6,5.0,2.67791748046875,372,76.61999999999999,295.38,29,2.642068965517241
12,NDF,30,20,6,5.0,0.8068084716796875,315.0,84.4401,230.5599,24,3.5183375
12,EDF,30,20,6,5.0,0.7810592651367188,352.0,110.05959999999999,241.9404,27,4.076281481481481
12,Baseline,30,20,6,5.0,870.0,379.0,51.591337499999995,327.4086625,30,1.7197112499999998
13,CSA,30,20,6,5.0,2.2788047790527344,373,64.75,308.25,29,2.2327586206896552
13,NDF,30,20,6,5.0,0.7405281066894531,299.0,90.27770000000001,208.7223,24,3.7615708333333338
13,EDF,30,20,6,5.0,0.7009506225585938,328.0,97.07560000000001,230.9244,26,3.7336769230769233
13,Baseline_failed,30,20,6,5.0,,,,FAILED,,
14,CSA,30,20,6,5.0,2.399444580078125,316,66.64,249.36,24,2.776666666666667
14,NDF,30,20,6,5.0,0.7421970367431641,290.0,88.4644,201.5356,22,4.021109090909091
14,EDF,30,20,6,5.0,0.7176399230957031,325.0,114.60600000000002,210.39399999999998,25,4.584240000000001
14,Baseline,30,20,6,5.0,1040.0,406.0,59.93172,346.06828,30,1.997724
15,CSA,30,20,6,5.0,2.808094024658203,376,59.150000000000006,316.85,28,2.1125000000000003
15,NDF,30,20,6,5.0,0.762939453125,347.0,91.817,255.183,27,3.4006296296296292
15,EDF,30,20,6,5.0,0.7131099700927734,329.0,80.65060000000001,248.3494,25,3.2260240000000007
15,Baseline,30,20,6,5.0,1990.0,400.0,51.7026525,348.2973475,30,1.72342175
