itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
1,CSA,20,20,4,5.0,2.422332763671875,253,49.03,203.97,20,2.4515000000000002
1,NDF,20,20,4,5.0,0.3781318664550781,241.0,50.5602,190.4398,19,2.661063157894737
1,EDF,20,20,4,5.0,0.3743171691894531,241.0,67.01299999999999,173.98700000000002,19,3.5269999999999997
1,Hybrid_RL4CO,20,20,4,5.0,955.0112879951485,241.0,37.08445,203.91555,19,1.9518131578947366
1,Hybrid_RL4CO_partial_charging,20,20,4,5.0,955.0112879951485,241.0,34.74705,206.25295,19,1.828792105263158
1,RL,20,20,4,5.0,202.60924700414762,212.0,97.06394493635744,114.93605506364256,16,6.06649655852234
1,RL_partial_charging,20,20,4,5.0,202.60924700414762,212.0,83.01272609686107,128.98727390313894,16,5.188295381053817
1,Baseline,20,20,4,5.0,750.0,253.0,33.5332875,219.4667125,20,1.676664375
2,CSA,20,20,4,5.0,2.4459362030029297,283,51.39,231.61,20,2.5695
2,NDF,20,20,4,5.0,0.35309791564941406,278.0,75.65299999999999,202.347,19,3.9817368421052626
2,EDF,20,20,4,5.0,0.34165382385253906,278.0,84.29509999999999,193.7049,19,4.436584210526315
2,Hybrid_RL4CO,20,20,4,5.0,921.2388360174373,202.0,32.14375,169.85625,15,2.1429166666666664
2,Hybrid_RL4CO_partial_charging,20,20,4,5.0,921.2388360174373,202.0,29.80635,172.19365,15,1.9870899999999998
2,RL,20,20,4,5.0,221.0025159874931,236.0,87.87248780461401,148.12751219538598,17,5.168969870859648
2,RL_partial_charging,20,20,4,5.0,221.0025159874931,236.0,78.64669861754031,157.35330138245968,17,4.626276389267077
2,Baseline,20,20,4,5.0,250.0,283.0,45.29873,237.70127,20,2.2649365
3,CSA,20,20,4,5.0,2.149343490600586,265,52.089999999999996,212.91,20,2.6045
3,NDF,20,20,4,5.0,0.3795623779296875,265.0,60.511100000000006,204.4889,20,3.025555
3,EDF,20,20,4,5.0,0.347137451171875,265.0,91.2501,173.7499,20,4.562505
3,Hybrid_RL4CO,20,20,4,5.0,943.9544710330665,238.0,70.0581975,167.9418025,18,3.8921220833333336
3,Hybrid_RL4CO_partial_charging,20,20,4,5.0,943.9544710330665,238.0,57.743227499999996,180.2567725,18,3.207957083333333
3,RL,20,20,4,5.0,232.68611601088196,259.0,102.0128347258121,156.9871652741879,19,5.369096564516426
3,RL_partial_charging,20,20,4,5.0,232.68611601088196,259.0,88.90353808563948,170.09646191436053,19,4.67913358345471
3,Baseline,20,20,4,5.0,680.0,265.0,37.783905000000004,227.216095,20,1.8891952500000002
4,CSA,20,20,4,5.0,2.145528793334961,256,58.55,197.45,20,2.9274999999999998
4,NDF,20,20,4,5.0,0.35643577575683594,256.0,63.2658,192.7342,20,3.16329
4,EDF,20,20,4,5.0,0.34165382385253906,256.0,71.27409999999999,184.72590000000002,20,3.5637049999999997
4,Hybrid_RL4CO,20,20,4,5.0,951.8569860374555,216.0,45.336600000000004,170.6634,17,2.666858823529412
4,Hybrid_RL4CO_partial_charging,20,20,4,5.0,951.8569860374555,216.0,39.2090125,176.7909875,17,2.3064125
4,RL,20,20,4,5.0,211.39003499411047,224.0,87.98175348567962,136.01824651432037,17,5.175397263863507
4,RL_partial_charging,20,20,4,5.0,211.39003499411047,224.0,75.29638138537854,148.70361861462146,17,4.429198905022267
4,Baseline_failed,20,20,4,5.0,,,,FAILED,,
5,CSA,20,20,4,5.0,2.1271705627441406,263,42.67,220.32999999999998,19,2.245789473684211
5,NDF,20,20,4,5.0,0.34737586975097656,263.0,61.729800000000004,201.2702,19,3.2489368421052633
5,EDF,20,20,4,5.0,0.339508056640625,263.0,99.0935,163.9065,19,5.215447368421053
5,Hybrid_RL4CO,20,20,4,5.0,944.2353200283833,249.0,40.34968249999999,208.6503175,18,2.241649027777777
5,Hybrid_RL4CO_partial_charging,20,20,4,5.0,944.2353200283833,249.0,38.2635725,210.7364275,18,2.125754027777778
5,RL,20,20,4,5.0,218.849704018794,246.0,104.49489218927918,141.5051078107208,18,5.805271788293288
5,RL_partial_charging,20,20,4,5.0,218.849704018794,246.0,88.7895635276735,157.2104364723265,18,4.932753529315194
5,Baseline,20,20,4,5.0,390.0,270.0,39.141135,230.858865,20,1.95705675
6,CSA,20,20,4,5.0,2.1245479583740234,239,49.59,189.41,19,2.6100000000000003
6,NDF,20,20,4,5.0,0.3662109375,242.0,67.18770000000002,174.8123,18,3.7326500000000014
6,EDF,20,20,4,5.0,0.3387928009033203,239.0,76.1662,162.8338,19,4.008747368421052
6,Hybrid_RL4CO,20,20,4,5.0,942.740693979431,233.0,49.78707,183.21293,17,2.9286511764705883
