itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
1,CSA,50,20,10,5.0,3.536224365234375,618,109.82999999999997,508.17,49,2.2414285714285707
1,NDF,50,20,10,5.0,1.6934871673583984,630.0,160.90060000000003,469.09939999999995,50,3.2180120000000003
1,EDF,50,20,10,5.0,1.6744136810302734,630.0,194.7522,435.2478,50,3.895044
1,Hybrid_RL4CO,50,20,10,5.0,1081.1052250210196,522.0,114.367175,407.632825,44,2.5992539772727272
1,Hybrid_RL4CO_partial_charging,50,20,10,5.0,1081.1052250210196,522.0,102.22575750000003,419.77424249999996,44,2.323312670454546
1,RL,50,20,10,5.0,568.0578529718332,603.0,252.51209496071186,350.48790503928814,48,5.260668645014831
1,RL_partial_charging,50,20,10,5.0,568.0578529718332,603.0,211.21593165983256,391.78406834016744,48,4.400331909579845
1,Baseline,50,20,10,5.0,860.0,630.0,66.3646,563.6354,50,1.327292
2,CSA,50,20,10,5.0,3.5583972930908203,651,108.41,542.59,47,2.306595744680851
2,NDF,50,20,10,5.0,1.7123222351074219,675.0,160.8795,514.1205,49,3.2832551020408163
2,EDF,50,20,10,5.0,1.6477108001708984,669.0,189.19349999999997,479.8065,48,3.9415312499999993
2,Hybrid_RL4CO,50,20,10,5.0,1099.5844739954919,578.0,117.14701749999999,460.8529825,42,2.789214702380952
2,Hybrid_RL4CO_partial_charging,50,20,10,5.0,1099.5844739954919,578.0,102.4373575,475.5626425,42,2.4389847023809526
2,RL,50,20,10,5.0,527.8020820114762,695.0,190.33283550710232,504.66716449289765,50,3.8066567101420463
2,RL_partial_charging,50,20,10,5.0,527.8020820114762,695.0,167.46873950537295,527.5312604946271,50,3.349374790107459
2,Baseline,50,20,10,5.0,9470.0,695.0,72.37241750000001,622.6275825,50,1.4474483500000002
3,CSA,50,20,10,5.0,3.275156021118164,646,106.25,539.75,50,2.125
3,NDF,50,20,10,5.0,1.6565322875976562,626.0,151.36599999999999,474.634,49,3.0891020408163263
3,EDF,50,20,10,5.0,1.6431808471679688,626.0,188.5408,437.4592,49,3.8477714285714284
3,Hybrid_RL4CO,50,20,10,5.0,1095.2618900337256,559.0,100.27283,458.72717,44,2.2789279545454546
3,Hybrid_RL4CO_partial_charging,50,20,10,5.0,1095.2618900337256,559.0,84.08317,474.91683,44,1.9109811363636362
3,RL,50,20,10,5.0,563.6327849933878,618.0,239.46900817970928,378.53099182029075,48,4.98893767041061
3,RL_partial_charging,50,20,10,5.0,563.6327849933878,618.0,212.89155863551792,405.1084413644821,48,4.435240804906623
3,Baseline,50,20,10,5.0,2940.0,646.0,63.40818499999999,582.591815,50,1.2681636999999997
4,CSA,50,20,10,5.0,3.267049789428711,658,100.81,557.19,50,2.0162
4,NDF,50,20,10,5.0,1.6617774963378906,658.0,177.90640000000002,480.0936,50,3.5581280000000004
4,EDF,50,20,10,5.0,1.6188621520996094,658.0,165.772,492.228,50,3.3154399999999997
4,Hybrid_RL4CO,50,20,10,5.0,1094.4645660347305,583.0,109.55208000000002,473.44791999999995,45,2.434490666666667
4,Hybrid_RL4CO_partial_charging,50,20,10,5.0,1094.4645660347305,583.0,94.512095,488.487905,45,2.100268777777778
4,RL,50,20,10,5.0,551.5437509748153,647.0,223.2697380735725,423.7302619264275,49,4.556525266807602
4,RL_partial_charging,50,20,10,5.0,551.5437509748153,647.0,193.13593625949323,453.86406374050677,49,3.9415497195814946
4,Baseline_failed,50,20,10,5.0,,,,FAILED,,
5,CSA,50,20,10,5.0,3.238677978515625,626,120.12,505.88,50,2.4024
5,NDF,50,20,10,5.0,1.6963481903076172,626.0,177.11439999999993,448.88560000000007,50,3.5422879999999988
