itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
1,CSA,40,20,8,5.0,3.148794174194336,498,90.79999999999998,407.20000000000005,39,2.328205128205128
1,NDF,40,20,8,5.0,1.1475086212158203,518.0,158.53580000000002,359.4642,40,3.9633950000000007
1,EDF,40,20,8,5.0,1.1401176452636719,518.0,155.1173,362.8827,40,3.8779325
1,Hybrid_RL4CO,40,20,8,5.0,1054.82972698519,441.0,98.83023750000001,342.1697625,35,2.823721071428572
1,Hybrid_RL4CO_partial_charging,40,20,8,5.0,1054.82972698519,441.0,85.3553075,355.6446925,35,2.4387230714285715
1,RL,40,20,8,5.0,445.79109497135505,504.0,199.18117879498004,304.81882120501996,39,5.107209712691796
1,RL_partial_charging,40,20,8,5.0,445.79109497135505,504.0,172.23056712666155,331.7694328733385,39,4.416168387863117
1,Baseline,40,20,8,5.0,2760.0,518.0,55.778135,462.221865,40,1.3944533749999999
2,CSA,40,20,8,5.0,3.156900405883789,539,97.23,441.77,39,2.493076923076923
2,NDF,40,20,8,5.0,1.1501312255859375,559.0,133.476,425.524,40,3.3369
2,EDF,40,20,8,5.0,1.1005401611328125,534.0,144.89520000000002,389.10479999999995,38,3.8130315789473688
2,Hybrid_RL4CO,40,20,8,5.0,1002.4672449799255,506.0,103.59187,402.40813,37,2.7997802702702703
2,Hybrid_RL4CO_partial_charging,40,20,8,5.0,1002.4672449799255,506.0,94.4911275,411.5088725,37,2.5538142567567568
2,RL,40,20,8,5.0,446.62763795349747,550.0,195.91755575875197,354.082444241248,39,5.02352707073723
2,RL_partial_charging,40,20,8,5.0,446.62763795349747,550.0,166.52880575875193,383.4711942412481,39,4.269969378429536
2,Baseline,40,20,8,5.0,2480.0,559.0,54.828362500000004,504.1716375,40,1.3707090625
3,CSA,40,20,8,5.0,2.8831958770751953,482,91.33,390.67,39,2.3417948717948716
3,NDF,40,20,8,5.0,1.1088848114013672,502.0,128.7371,373.2629,40,3.2184274999999998
3,EDF,40,20,8,5.0,1.1196136474609375,470.0,132.86409999999998,337.1359,38,3.4964236842105256
3,Hybrid_RL4CO,40,20,8,5.0,1011.7322150035761,460.0,103.75092,356.24908,37,2.804078918918919
3,Hybrid_RL4CO_partial_charging,40,20,8,5.0,1011.7322150035761,460.0,93.0684575,366.9315425,37,2.515363716216216
3,RL,40,20,8,5.0,451.9777010427788,502.0,178.1265742570981,323.8734257429019,40,4.453164356427452
3,RL_partial_charging,40,20,8,5.0,451.9777010427788,502.0,155.2188137525246,346.7811862474754,40,3.8804703438131147
